Latitude,Longitude,Building_ID,Datetime,Category,Weekday_Weekend,Consumption_kW
25.043077,121.4535,Building_20,2024-08-04 09:00:00,residential,Weekend,2.03
25.043077,121.4535,Building_20,2024-08-04 10:00:00,residential,Weekend,2.61
25.043077,121.4535,Building_20,2024-08-04 11:00:00,residential,Weekend,2.49
25.043077,121.4535,Building_20,2024-08-04 12:00:00,residential,Weekend,2.36
25.043077,121.4535,Building_20,2024-08-04 13:00:00,residential,Weekend,2.12
25.043077,121.4535,Building_20,2024-08-04 14:00:00,residential,Weekend,2.32
25.043077,121.4535,Building_20,2024-08-04 15:00:00,residential,Weekend,2.16
25.043077,121.4535,Building_20,2024-08-04 16:00:00,residential,Weekend,2.2
25.043077,121.4535,Building_20,2024-08-04 17:00:00,residential,Weekend,2.48
25.043077,121.4535,Building_20,2024-08-04 18:00:00,residential,Weekend,8.34
25.043077,121.4535,Building_20,2024-08-04 19:00:00,residential,Weekend,5.87
25.043077,121.4535,Building_20,2024-08-04 20:00:00,residential,Weekend,5.82
25.043077,121.4535,Building_20,2024-08-04 21:00:00,residential,Weekend,2.42
25.043077,121.4535,Building_20,2024-08-04 22:00:00,residential,Weekend,2.25
25.043077,121.4535,Building_20,2024-08-04 23:00:00,residential,Weekend,2.5
25.043077,121.4535,Building_20,2024-08-05 00:00:00,residential,Weekday,2.28
25.043077,121.4535,Building_20,2024-08-05 01:00:00,residential,Weekday,1.94
25.043077,121.4535,Building_20,2024-08-05 02:00:00,residential,Weekday,1.81
25.043077,121.4535,Building_20,2024-08-05 03:00:00,residential,Weekday,2.32
25.043077,121.4535,Building_20,2024-08-05 04:00:00,residential,Weekday,2.34
25.043077,121.4535,Building_20,2024-08-05 05:00:00,residential,Weekday,2.31
25.043077,121.4535,Building_20,2024-08-05 06:00:00,residential,Weekday,1.95
25.043077,121.4535,Building_20,2024-08-05 07:00:00,residential,Weekday,2.09
25.043077,121.4535,Building_20,2024-08-05 08:00:00,residential,Weekday,2.29
25.043077,121.4535,Building_20,2024-08-05 09:00:00,residential,Weekday,1.71
25.043077,121.4535,Building_20,2024-08-05 10:00:00,residential,Weekday,1.97
25.043077,121.4535,Building_20,2024-08-05 11:00:00,residential,Weekday,1.81
25.043077,121.4535,Building_20,2024-08-05 12:00:00,residential,Weekday,2.09
25.043077,121.4535,Building_20,2024-08-05 13:00:00,residential,Weekday,2.29
25.043077,121.4535,Building_20,2024-08-05 14:00:00,residential,Weekday,2.06
25.043077,121.4535,Building_20,2024-08-05 15:00:00,residential,Weekday,2.36
25.043077,121.4535,Building_20,2024-08-05 16:00:00,residential,Weekday,2.17
25.043077,121.4535,Building_20,2024-08-05 17:00:00,residential,Weekday,1.66
25.043077,121.4535,Building_20,2024-08-05 18:00:00,residential,Weekday,7.01
25.043077,121.4535,Building_20,2024-08-05 19:00:00,residential,Weekday,5.07
25.043077,121.4535,Building_20,2024-08-05 20:00:00,residential,Weekday,5.98
25.043077,121.4535,Building_20,2024-08-05 21:00:00,residential,Weekday,1.68
25.043077,121.4535,Building_20,2024-08-05 22:00:00,residential,Weekday,2.31
25.043077,121.4535,Building_20,2024-08-05 23:00:00,residential,Weekday,1.94
25.043077,121.4535,Building_20,2024-08-06 00:00:00,residential,Weekday,1.88
25.043077,121.4535,Building_20,2024-08-06 01:00:00,residential,Weekday,1.84
25.043077,121.4535,Building_20,2024-08-06 02:00:00,residential,Weekday,1.77
25.043077,121.4535,Building_20,2024-08-06 03:00:00,residential,Weekday,1.67
25.043077,121.4535,Building_20,2024-08-06 04:00:00,residential,Weekday,1.71
25.043077,121.4535,Building_20,2024-08-06 05:00:00,residential,Weekday,1.73
25.043077,121.4535,Building_20,2024-08-06 06:00:00,residential,Weekday,1.66
25.043077,121.4535,Building_20,2024-08-06 07:00:00,residential,Weekday,2.18
25.043077,121.4535,Building_20,2024-08-06 08:00:00,residential,Weekday,1.62
25.043077,121.4535,Building_20,2024-08-06 09:00:00,residential,Weekday,1.86
25.043077,121.4535,Building_20,2024-08-06 10:00:00,residential,Weekday,2.31
25.043077,121.4535,Building_20,2024-08-06 11:00:00,residential,Weekday,1.94
25.043077,121.4535,Building_20,2024-08-06 12:00:00,residential,Weekday,1.89
25.043077,121.4535,Building_20,2024-08-06 13:00:00,residential,Weekday,1.91
25.043077,121.4535,Building_20,2024-08-06 14:00:00,residential,Weekday,2.05
25.043077,121.4535,Building_20,2024-08-06 15:00:00,residential,Weekday,1.73
25.043077,121.4535,Building_20,2024-08-06 16:00:00,residential,Weekday,1.69
25.043077,121.4535,Building_20,2024-08-06 17:00:00,residential,Weekday,2.36
25.043077,121.4535,Building_20,2024-08-06 18:00:00,residential,Weekday,6.22
25.043077,121.4535,Building_20,2024-08-06 19:00:00,residential,Weekday,5.06
25.043077,121.4535,Building_20,2024-08-06 20:00:00,residential,Weekday,5.48
25.043077,121.4535,Building_20,2024-08-06 21:00:00,residential,Weekday,1.79
25.043077,121.4535,Building_20,2024-08-06 22:00:00,residential,Weekday,2.18
25.043077,121.4535,Building_20,2024-08-06 23:00:00,residential,Weekday,1.8
25.043077,121.4535,Building_20,2024-08-07 00:00:00,residential,Weekday,1.98
25.010316,121.603884,Building_21,2024-08-01 00:00:00,industrial,Weekday,47.8
25.010316,121.603884,Building_21,2024-08-01 01:00:00,industrial,Weekday,48.64
25.010316,121.603884,Building_21,2024-08-01 02:00:00,industrial,Weekday,42.99
25.010316,121.603884,Building_21,2024-08-01 03:00:00,industrial,Weekday,50.55
25.010316,121.603884,Building_21,2024-08-01 04:00:00,industrial,Weekday,45.57
25.010316,121.603884,Building_21,2024-08-01 05:00:00,industrial,Weekday,41.03
25.010316,121.603884,Building_21,2024-08-01 06:00:00,industrial,Weekday,58.83
25.010316,121.603884,Building_21,2024-08-01 07:00:00,industrial,Weekday,41.2
25.010316,121.603884,Building_21,2024-08-01 08:00:00,industrial,Weekday,50.31
25.010316,121.603884,Building_21,2024-08-01 09:00:00,industrial,Weekday,57.75
25.010316,121.603884,Building_21,2024-08-01 10:00:00,industrial,Weekday,43.51
25.010316,121.603884,Building_21,2024-08-01 11:00:00,industrial,Weekday,52.21
25.010316,121.603884,Building_21,2024-08-01 12:00:00,industrial,Weekday,55.52
25.010316,121.603884,Building_21,2024-08-01 13:00:00,industrial,Weekday,40.36
25.010316,121.603884,Building_21,2024-08-01 14:00:00,industrial,Weekday,146.75
25.010316,121.603884,Building_21,2024-08-01 15:00:00,industrial,Weekday,159.13
25.010316,121.603884,Building_21,2024-08-01 16:00:00,industrial,Weekday,139.63
25.010316,121.603884,Building_21,2024-08-01 17:00:00,industrial,Weekday,48.39
25.010316,121.603884,Building_21,2024-08-01 18:00:00,industrial,Weekday,48.18
25.010316,121.603884,Building_21,2024-08-01 19:00:00,industrial,Weekday,58.45
25.010316,121.603884,Building_21,2024-08-01 20:00:00,industrial,Weekday,45.22
25.010316,121.603884,Building_21,2024-08-01 21:00:00,industrial,Weekday,47.47
25.010316,121.603884,Building_21,2024-08-01 22:00:00,industrial,Weekday,40.76
25.010316,121.603884,Building_21,2024-08-01 23:00:00,industrial,Weekday,56.3
25.010316,121.603884,Building_21,2024-08-02 00:00:00,industrial,Weekday,52.9
25.010316,121.603884,Building_21,2024-08-02 01:00:00,industrial,Weekday,47.02
25.010316,121.603884,Building_21,2024-08-02 02:00:00,industrial,Weekday,49.26
25.010316,121.603884,Building_21,2024-08-02 03:00:00,industrial,Weekday,53.09
25.010316,121.603884,Building_21,2024-08-02 04:00:00,industrial,Weekday,50.46
25.010316,121.603884,Building_21,2024-08-02 05:00:00,industrial,Weekday,52.29
25.010316,121.603884,Building_21,2024-08-02 06:00:00,industrial,Weekday,48.12
25.010316,121.603884,Building_21,2024-08-02 07:00:00,industrial,Weekday,56.82
25.010316,121.603884,Building_21,2024-08-02 08:00:00,industrial,Weekday,41.13
25.010316,121.603884,Building_21,2024-08-02 09:00:00,industrial,Weekday,40.05
25.010316,121.603884,Building_21,2024-08-02 10:00:00,industrial,Weekday,53.41
25.010316,121.603884,Building_21,2024-08-02 11:00:00,industrial,Weekday,55.01
25.010316,121.603884,Building_21,2024-08-02 12:00:00,industrial,Weekday,44.72
25.010316,121.603884,Building_21,2024-08-02 13:00:00,industrial,Weekday,54.5
25.010316,121.603884,Building_21,2024-08-02 14:00:00,industrial,Weekday,137.07
25.010316,121.603884,Building_21,2024-08-02 15:00:00,industrial,Weekday,153.49
25.010316,121.603884,Building_21,2024-08-02 16:00:00,industrial,Weekday,141.88
25.010316,121.603884,Building_21,2024-08-02 17:00:00,industrial,Weekday,42.18
25.010316,121.603884,Building_21,2024-08-02 18:00:00,industrial,Weekday,46.72
25.010316,121.603884,Building_21,2024-08-02 19:00:00,industrial,Weekday,42.47
25.010316,121.603884,Building_21,2024-08-02 20:00:00,industrial,Weekday,54.65
25.010316,121.603884,Building_21,2024-08-02 21:00:00,industrial,Weekday,52.34
25.010316,121.603884,Building_21,2024-08-02 22:00:00,industrial,Weekday,41.63
25.010316,121.603884,Building_21,2024-08-02 23:00:00,industrial,Weekday,50.2
25.010316,121.603884,Building_21,2024-08-03 00:00:00,industrial,Weekend,24.28
25.010316,121.603884,Building_21,2024-08-03 01:00:00,industrial,Weekend,27.32
25.010316,121.603884,Building_21,2024-08-03 02:00:00,industrial,Weekend,22.16
25.010316,121.603884,Building_21,2024-08-03 03:00:00,industrial,Weekend,22.64
25.010316,121.603884,Building_21,2024-08-03 04:00:00,industrial,Weekend,25.21
25.010316,121.603884,Building_21,2024-08-03 05:00:00,industrial,Weekend,23.93
25.010316,121.603884,Building_21,2024-08-03 06:00:00,industrial,Weekend,26.85
25.010316,121.603884,Building_21,2024-08-03 07:00:00,industrial,Weekend,29.83
25.010316,121.603884,Building_21,2024-08-03 08:00:00,industrial,Weekend,27.98
25.010316,121.603884,Building_21,2024-08-03 09:00:00,industrial,Weekend,24.07
25.010316,121.603884,Building_21,2024-08-03 10:00:00,industrial,Weekend,21.33
25.010316,121.603884,Building_21,2024-08-03 11:00:00,industrial,Weekend,29.97
25.010316,121.603884,Building_21,2024-08-03 12:00:00,industrial,Weekend,25.62
25.010316,121.603884,Building_21,2024-08-03 13:00:00,industrial,Weekend,26.28
25.010316,121.603884,Building_21,2024-08-03 14:00:00,industrial,Weekend,62.55
25.010316,121.603884,Building_21,2024-08-03 15:00:00,industrial,Weekend,77.83
25.010316,121.603884,Building_21,2024-08-03 16:00:00,industrial,Weekend,70.87
25.010316,121.603884,Building_21,2024-08-03 17:00:00,industrial,Weekend,21.93
25.010316,121.603884,Building_21,2024-08-03 18:00:00,industrial,Weekend,21.17
25.010316,121.603884,Building_21,2024-08-03 19:00:00,industrial,Weekend,29.73
25.010316,121.603884,Building_21,2024-08-03 20:00:00,industrial,Weekend,22.09
25.010316,121.603884,Building_21,2024-08-03 21:00:00,industrial,Weekend,29.72
25.010316,121.603884,Building_21,2024-08-03 22:00:00,industrial,Weekend,22.05
25.010316,121.603884,Building_21,2024-08-03 23:00:00,industrial,Weekend,26.06
25.010316,121.603884,Building_21,2024-08-04 00:00:00,industrial,Weekend,28.01
25.010316,121.603884,Building_21,2024-08-04 01:00:00,industrial,Weekend,24.09
25.010316,121.603884,Building_21,2024-08-04 02:00:00,industrial,Weekend,24.87
25.010316,121.603884,Building_21,2024-08-04 03:00:00,industrial,Weekend,29.75
25.010316,121.603884,Building_21,2024-08-04 04:00:00,industrial,Weekend,25.79
25.010316,121.603884,Building_21,2024-08-04 05:00:00,industrial,Weekend,26.89
25.010316,121.603884,Building_21,2024-08-04 06:00:00,industrial,Weekend,29.58
25.010316,121.603884,Building_21,2024-08-04 07:00:00,industrial,Weekend,23.0
25.010316,121.603884,Building_21,2024-08-04 08:00:00,industrial,Weekend,27.2
25.010316,121.603884,Building_21,2024-08-04 09:00:00,industrial,Weekend,20.37
25.010316,121.603884,Building_21,2024-08-04 10:00:00,industrial,Weekend,21.99
25.010316,121.603884,Building_21,2024-08-04 11:00:00,industrial,Weekend,28.43
25.010316,121.603884,Building_21,2024-08-04 12:00:00,industrial,Weekend,28.82
25.010316,121.603884,Building_21,2024-08-04 13:00:00,industrial,Weekend,24.9
25.010316,121.603884,Building_21,2024-08-04 14:00:00,industrial,Weekend,85.59
25.010316,121.603884,Building_21,2024-08-04 15:00:00,industrial,Weekend,82.09
25.010316,121.603884,Building_21,2024-08-04 16:00:00,industrial,Weekend,65.15
25.010316,121.603884,Building_21,2024-08-04 17:00:00,industrial,Weekend,24.87
25.010316,121.603884,Building_21,2024-08-04 18:00:00,industrial,Weekend,20.59
25.010316,121.603884,Building_21,2024-08-04 19:00:00,industrial,Weekend,24.71
25.010316,121.603884,Building_21,2024-08-04 20:00:00,industrial,Weekend,20.21
25.010316,121.603884,Building_21,2024-08-04 21:00:00,industrial,Weekend,25.9
25.010316,121.603884,Building_21,2024-08-04 22:00:00,industrial,Weekend,28.4
25.010316,121.603884,Building_21,2024-08-04 23:00:00,industrial,Weekend,28.41
25.010316,121.603884,Building_21,2024-08-05 00:00:00,industrial,Weekday,53.84
25.010316,121.603884,Building_21,2024-08-05 01:00:00,industrial,Weekday,44.65
25.010316,121.603884,Building_21,2024-08-05 02:00:00,industrial,Weekday,58.3
25.010316,121.603884,Building_21,2024-08-05 03:00:00,industrial,Weekday,44.12
25.010316,121.603884,Building_21,2024-08-05 04:00:00,industrial,Weekday,44.12
25.010316,121.603884,Building_21,2024-08-05 05:00:00,industrial,Weekday,54.58
25.010316,121.603884,Building_21,2024-08-05 06:00:00,industrial,Weekday,53.45
25.010316,121.603884,Building_21,2024-08-05 07:00:00,industrial,Weekday,43.39
25.010316,121.603884,Building_21,2024-08-05 08:00:00,industrial,Weekday,42.68
25.010316,121.603884,Building_21,2024-08-05 09:00:00,industrial,Weekday,52.65
25.010316,121.603884,Building_21,2024-08-05 10:00:00,industrial,Weekday,46.76
25.010316,121.603884,Building_21,2024-08-05 11:00:00,industrial,Weekday,47.85
25.010316,121.603884,Building_21,2024-08-05 12:00:00,industrial,Weekday,49.23
25.010316,121.603884,Building_21,2024-08-05 13:00:00,industrial,Weekday,50.88
25.010316,121.603884,Building_21,2024-08-05 14:00:00,industrial,Weekday,140.45
25.010316,121.603884,Building_21,2024-08-05 15:00:00,industrial,Weekday,179.38
25.010316,121.603884,Building_21,2024-08-05 16:00:00,industrial,Weekday,127.39
25.010316,121.603884,Building_21,2024-08-05 17:00:00,industrial,Weekday,57.73
25.010316,121.603884,Building_21,2024-08-05 18:00:00,industrial,Weekday,41.23
25.010316,121.603884,Building_21,2024-08-05 19:00:00,industrial,Weekday,43.49
25.010316,121.603884,Building_21,2024-08-05 20:00:00,industrial,Weekday,55.96
25.010316,121.603884,Building_21,2024-08-05 21:00:00,industrial,Weekday,42.94
25.010316,121.603884,Building_21,2024-08-05 22:00:00,industrial,Weekday,53.03
25.010316,121.603884,Building_21,2024-08-05 23:00:00,industrial,Weekday,47.04
25.010316,121.603884,Building_21,2024-08-06 00:00:00,industrial,Weekday,46.38
25.010316,121.603884,Building_21,2024-08-06 01:00:00,industrial,Weekday,56.0
25.010316,121.603884,Building_21,2024-08-06 02:00:00,industrial,Weekday,41.16
25.010316,121.603884,Building_21,2024-08-06 03:00:00,industrial,Weekday,44.79
25.010316,121.603884,Building_21,2024-08-06 04:00:00,industrial,Weekday,59.36
25.010316,121.603884,Building_21,2024-08-06 05:00:00,industrial,Weekday,47.04
25.010316,121.603884,Building_21,2024-08-06 06:00:00,industrial,Weekday,48.36
25.010316,121.603884,Building_21,2024-08-06 07:00:00,industrial,Weekday,58.5
25.010316,121.603884,Building_21,2024-08-06 08:00:00,industrial,Weekday,56.76
25.010316,121.603884,Building_21,2024-08-06 09:00:00,industrial,Weekday,55.87
25.010316,121.603884,Building_21,2024-08-06 10:00:00,industrial,Weekday,42.73
25.010316,121.603884,Building_21,2024-08-06 11:00:00,industrial,Weekday,49.97
25.010316,121.603884,Building_21,2024-08-06 12:00:00,industrial,Weekday,43.31
25.010316,121.603884,Building_21,2024-08-06 13:00:00,industrial,Weekday,45.76
25.010316,121.603884,Building_21,2024-08-06 14:00:00,industrial,Weekday,133.86
25.010316,121.603884,Building_21,2024-08-06 15:00:00,industrial,Weekday,178.46
25.010316,121.603884,Building_21,2024-08-06 16:00:00,industrial,Weekday,165.49
25.010316,121.603884,Building_21,2024-08-06 17:00:00,industrial,Weekday,40.57
25.010316,121.603884,Building_21,2024-08-06 18:00:00,industrial,Weekday,50.65
25.010316,121.603884,Building_21,2024-08-06 19:00:00,industrial,Weekday,55.52
25.010316,121.603884,Building_21,2024-08-06 20:00:00,industrial,Weekday,58.53
25.010316,121.603884,Building_21,2024-08-06 21:00:00,industrial,Weekday,42.62
25.010316,121.603884,Building_21,2024-08-06 22:00:00,industrial,Weekday,45.43
25.010316,121.603884,Building_21,2024-08-06 23:00:00,industrial,Weekday,50.15
25.010316,121.603884,Building_21,2024-08-07 00:00:00,industrial,Weekday,41.02
25.113916,121.461242,Building_22,2024-08-01 00:00:00,commercial,Weekday,10.45
25.113916,121.461242,Building_22,2024-08-01 01:00:00,commercial,Weekday,9.91
25.113916,121.461242,Building_22,2024-08-01 02:00:00,commercial,Weekday,8.51
25.113916,121.461242,Building_22,2024-08-01 03:00:00,commercial,Weekday,8.61
25.113916,121.461242,Building_22,2024-08-01 04:00:00,commercial,Weekday,11.7
25.113916,121.461242,Building_22,2024-08-01 05:00:00,commercial,Weekday,10.47
25.113916,121.461242,Building_22,2024-08-01 06:00:00,commercial,Weekday,8.01
25.113916,121.461242,Building_22,2024-08-01 07:00:00,commercial,Weekday,9.5
25.113916,121.461242,Building_22,2024-08-01 08:00:00,commercial,Weekday,10.88
25.113916,121.461242,Building_22,2024-08-01 09:00:00,commercial,Weekday,33.26
25.113916,121.461242,Building_22,2024-08-01 10:00:00,commercial,Weekday,26.09
25.113916,121.461242,Building_22,2024-08-01 11:00:00,commercial,Weekday,25.96
25.113916,121.461242,Building_22,2024-08-01 12:00:00,commercial,Weekday,8.56
25.113916,121.461242,Building_22,2024-08-01 13:00:00,commercial,Weekday,9.54
25.113916,121.461242,Building_22,2024-08-01 14:00:00,commercial,Weekday,11.27
25.113916,121.461242,Building_22,2024-08-01 15:00:00,commercial,Weekday,10.89
25.113916,121.461242,Building_22,2024-08-01 16:00:00,commercial,Weekday,8.01
25.113916,121.461242,Building_22,2024-08-01 17:00:00,commercial,Weekday,9.63
25.113916,121.461242,Building_22,2024-08-01 18:00:00,commercial,Weekday,9.58
25.113916,121.461242,Building_22,2024-08-01 19:00:00,commercial,Weekday,8.08
25.113916,121.461242,Building_22,2024-08-01 20:00:00,commercial,Weekday,10.3
25.113916,121.461242,Building_22,2024-08-01 21:00:00,commercial,Weekday,10.28
25.113916,121.461242,Building_22,2024-08-01 22:00:00,commercial,Weekday,11.02
25.113916,121.461242,Building_22,2024-08-01 23:00:00,commercial,Weekday,11.21
25.113916,121.461242,Building_22,2024-08-02 00:00:00,commercial,Weekday,11.85
25.113916,121.461242,Building_22,2024-08-02 01:00:00,commercial,Weekday,9.8
25.113916,121.461242,Building_22,2024-08-02 02:00:00,commercial,Weekday,10.96
25.113916,121.461242,Building_22,2024-08-02 03:00:00,commercial,Weekday,10.37
25.113916,121.461242,Building_22,2024-08-02 04:00:00,commercial,Weekday,8.02
25.113916,121.461242,Building_22,2024-08-02 05:00:00,commercial,Weekday,9.83
25.113916,121.461242,Building_22,2024-08-02 06:00:00,commercial,Weekday,9.44
25.113916,121.461242,Building_22,2024-08-02 07:00:00,commercial,Weekday,8.54
25.113916,121.461242,Building_22,2024-08-02 08:00:00,commercial,Weekday,8.07
25.113916,121.461242,Building_22,2024-08-02 09:00:00,commercial,Weekday,26.86
25.113916,121.461242,Building_22,2024-08-02 10:00:00,commercial,Weekday,29.0
25.113916,121.461242,Building_22,2024-08-02 11:00:00,commercial,Weekday,24.92
25.113916,121.461242,Building_22,2024-08-02 12:00:00,commercial,Weekday,11.74
25.113916,121.461242,Building_22,2024-08-02 13:00:00,commercial,Weekday,10.33
25.113916,121.461242,Building_22,2024-08-02 14:00:00,commercial,Weekday,11.01
25.113916,121.461242,Building_22,2024-08-02 15:00:00,commercial,Weekday,11.13
25.113916,121.461242,Building_22,2024-08-02 16:00:00,commercial,Weekday,8.55
25.113916,121.461242,Building_22,2024-08-02 17:00:00,commercial,Weekday,10.56
25.113916,121.461242,Building_22,2024-08-02 18:00:00,commercial,Weekday,10.85
25.113916,121.461242,Building_22,2024-08-02 19:00:00,commercial,Weekday,8.93
25.113916,121.461242,Building_22,2024-08-02 20:00:00,commercial,Weekday,11.47
25.113916,121.461242,Building_22,2024-08-02 21:00:00,commercial,Weekday,10.16
25.113916,121.461242,Building_22,2024-08-02 22:00:00,commercial,Weekday,10.2
25.113916,121.461242,Building_22,2024-08-02 23:00:00,commercial,Weekday,9.68
25.113916,121.461242,Building_22,2024-08-03 00:00:00,commercial,Weekend,8.36
25.113916,121.461242,Building_22,2024-08-03 01:00:00,commercial,Weekend,6.86
25.113916,121.461242,Building_22,2024-08-03 02:00:00,commercial,Weekend,6.5
25.113916,121.461242,Building_22,2024-08-03 03:00:00,commercial,Weekend,8.19
25.113916,121.461242,Building_22,2024-08-03 04:00:00,commercial,Weekend,8.03
25.113916,121.461242,Building_22,2024-08-03 05:00:00,commercial,Weekend,6.07
25.113916,121.461242,Building_22,2024-08-03 06:00:00,commercial,Weekend,7.59
25.113916,121.461242,Building_22,2024-08-03 07:00:00,commercial,Weekend,8.28
25.113916,121.461242,Building_22,2024-08-03 08:00:00,commercial,Weekend,6.55
25.113916,121.461242,Building_22,2024-08-03 09:00:00,commercial,Weekend,18.34
25.113916,121.461242,Building_22,2024-08-03 10:00:00,commercial,Weekend,24.24
25.113916,121.461242,Building_22,2024-08-03 11:00:00,commercial,Weekend,22.55
25.113916,121.461242,Building_22,2024-08-03 12:00:00,commercial,Weekend,7.49
25.113916,121.461242,Building_22,2024-08-03 13:00:00,commercial,Weekend,5.79
25.113916,121.461242,Building_22,2024-08-03 14:00:00,commercial,Weekend,6.91
25.113916,121.461242,Building_22,2024-08-03 15:00:00,commercial,Weekend,5.67
25.113916,121.461242,Building_22,2024-08-03 16:00:00,commercial,Weekend,5.64
25.113916,121.461242,Building_22,2024-08-03 17:00:00,commercial,Weekend,7.69
25.113916,121.461242,Building_22,2024-08-03 18:00:00,commercial,Weekend,5.82
25.113916,121.461242,Building_22,2024-08-03 19:00:00,commercial,Weekend,6.68
25.113916,121.461242,Building_22,2024-08-03 20:00:00,commercial,Weekend,6.18
25.113916,121.461242,Building_22,2024-08-03 21:00:00,commercial,Weekend,7.35
25.113916,121.461242,Building_22,2024-08-03 22:00:00,commercial,Weekend,6.99
25.113916,121.461242,Building_22,2024-08-03 23:00:00,commercial,Weekend,5.99
25.113916,121.461242,Building_22,2024-08-04 00:00:00,commercial,Weekend,7.43
25.113916,121.461242,Building_22,2024-08-04 01:00:00,commercial,Weekend,6.77
25.113916,121.461242,Building_22,2024-08-04 02:00:00,commercial,Weekend,5.95
25.113916,121.461242,Building_22,2024-08-04 03:00:00,commercial,Weekend,7.05
25.113916,121.461242,Building_22,2024-08-04 04:00:00,commercial,Weekend,7.43
25.113916,121.461242,Building_22,2024-08-04 05:00:00,commercial,Weekend,6.72
25.113916,121.461242,Building_22,2024-08-04 06:00:00,commercial,Weekend,7.55
25.113916,121.461242,Building_22,2024-08-04 07:00:00,commercial,Weekend,6.59
25.113916,121.461242,Building_22,2024-08-04 08:00:00,commercial,Weekend,6.41
25.113916,121.461242,Building_22,2024-08-04 09:00:00,commercial,Weekend,24.28
25.113916,121.461242,Building_22,2024-08-04 10:00:00,commercial,Weekend,23.34
25.113916,121.461242,Building_22,2024-08-04 11:00:00,commercial,Weekend,17.33
25.113916,121.461242,Building_22,2024-08-04 12:00:00,commercial,Weekend,8.29
25.113916,121.461242,Building_22,2024-08-04 13:00:00,commercial,Weekend,7.52
25.113916,121.461242,Building_22,2024-08-04 14:00:00,commercial,Weekend,6.99
25.113916,121.461242,Building_22,2024-08-04 15:00:00,commercial,Weekend,7.98
25.113916,121.461242,Building_22,2024-08-04 16:00:00,commercial,Weekend,6.12
25.113916,121.461242,Building_22,2024-08-04 17:00:00,commercial,Weekend,6.06
25.113916,121.461242,Building_22,2024-08-04 18:00:00,commercial,Weekend,7.83
25.113916,121.461242,Building_22,2024-08-04 19:00:00,commercial,Weekend,7.24
25.113916,121.461242,Building_22,2024-08-04 20:00:00,commercial,Weekend,6.48
25.113916,121.461242,Building_22,2024-08-04 21:00:00,commercial,Weekend,8.37
25.113916,121.461242,Building_22,2024-08-04 22:00:00,commercial,Weekend,7.35
25.113916,121.461242,Building_22,2024-08-04 23:00:00,commercial,Weekend,6.71
25.113916,121.461242,Building_22,2024-08-05 00:00:00,commercial,Weekday,9.97
25.113916,121.461242,Building_22,2024-08-05 01:00:00,commercial,Weekday,11.68
25.113916,121.461242,Building_22,2024-08-05 02:00:00,commercial,Weekday,10.02
25.113916,121.461242,Building_22,2024-08-05 03:00:00,commercial,Weekday,9.79
25.113916,121.461242,Building_22,2024-08-05 04:00:00,commercial,Weekday,9.95
25.113916,121.461242,Building_22,2024-08-05 05:00:00,commercial,Weekday,8.89
25.113916,121.461242,Building_22,2024-08-05 06:00:00,commercial,Weekday,11.42
25.113916,121.461242,Building_22,2024-08-05 07:00:00,commercial,Weekday,10.25
25.113916,121.461242,Building_22,2024-08-05 08:00:00,commercial,Weekday,9.36
25.113916,121.461242,Building_22,2024-08-05 09:00:00,commercial,Weekday,32.1
25.113916,121.461242,Building_22,2024-08-05 10:00:00,commercial,Weekday,32.58
25.113916,121.461242,Building_22,2024-08-05 11:00:00,commercial,Weekday,24.67
25.113916,121.461242,Building_22,2024-08-05 12:00:00,commercial,Weekday,10.01
25.113916,121.461242,Building_22,2024-08-05 13:00:00,commercial,Weekday,11.42
25.113916,121.461242,Building_22,2024-08-05 14:00:00,commercial,Weekday,11.93
25.113916,121.461242,Building_22,2024-08-05 15:00:00,commercial,Weekday,10.79
25.113916,121.461242,Building_22,2024-08-05 16:00:00,commercial,Weekday,11.33
25.113916,121.461242,Building_22,2024-08-05 17:00:00,commercial,Weekday,8.6
25.113916,121.461242,Building_22,2024-08-05 18:00:00,commercial,Weekday,9.39
25.113916,121.461242,Building_22,2024-08-05 19:00:00,commercial,Weekday,11.76
25.113916,121.461242,Building_22,2024-08-05 20:00:00,commercial,Weekday,11.7
25.113916,121.461242,Building_22,2024-08-05 21:00:00,commercial,Weekday,9.4
25.113916,121.461242,Building_22,2024-08-05 22:00:00,commercial,Weekday,9.6
25.113916,121.461242,Building_22,2024-08-05 23:00:00,commercial,Weekday,9.08
25.113916,121.461242,Building_22,2024-08-06 00:00:00,commercial,Weekday,10.84
25.113916,121.461242,Building_22,2024-08-06 01:00:00,commercial,Weekday,11.63
25.113916,121.461242,Building_22,2024-08-06 02:00:00,commercial,Weekday,11.11
25.113916,121.461242,Building_22,2024-08-06 03:00:00,commercial,Weekday,8.61
25.113916,121.461242,Building_22,2024-08-06 04:00:00,commercial,Weekday,8.45
25.113916,121.461242,Building_22,2024-08-06 05:00:00,commercial,Weekday,9.3
25.113916,121.461242,Building_22,2024-08-06 06:00:00,commercial,Weekday,9.13
25.113916,121.461242,Building_22,2024-08-06 07:00:00,commercial,Weekday,8.68
25.113916,121.461242,Building_22,2024-08-06 08:00:00,commercial,Weekday,9.4
25.113916,121.461242,Building_22,2024-08-06 09:00:00,commercial,Weekday,34.14
25.113916,121.461242,Building_22,2024-08-06 10:00:00,commercial,Weekday,27.67
25.113916,121.461242,Building_22,2024-08-06 11:00:00,commercial,Weekday,31.53
25.113916,121.461242,Building_22,2024-08-06 12:00:00,commercial,Weekday,9.3
