,Datetime,Building_ID,Category,Weekday_Weekend,Consumption_kW
2319,2024-08-04 05:00:00,Building_10,residential,Weekend,2.01
2320,2024-08-04 05:00:00,Building_11,industrial,Weekend,27.88
2321,2024-08-04 05:00:00,Building_12,industrial,Weekend,22.81
2322,2024-08-04 05:00:00,Building_13,residential,Weekend,2.14
2323,2024-08-04 05:00:00,Building_14,residential,Weekend,2.79
2324,2024-08-04 05:00:00,Building_15,commercial,Weekend,7.87
2325,2024-08-04 05:00:00,Building_16,industrial,Weekend,22.14
2326,2024-08-04 05:00:00,Building_17,commercial,Weekend,7.66
2327,2024-08-04 05:00:00,Building_18,industrial,Weekend,29.55
2328,2024-08-04 05:00:00,Building_19,commercial,Weekend,6.5
2329,2024-08-04 05:00:00,Building_20,residential,Weekend,2.54
2330,2024-08-04 05:00:00,Building_21,industrial,Weekend,26.89
2331,2024-08-04 05:00:00,Building_22,commercial,Weekend,6.72
2332,2024-08-04 05:00:00,Building_23,industrial,Weekend,27.58
2333,2024-08-04 05:00:00,Building_24,commercial,Weekend,6.46
2334,2024-08-04 05:00:00,Building_25,residential,Weekend,2.85
2335,2024-08-04 05:00:00,Building_26,residential,Weekend,2.85
2336,2024-08-04 05:00:00,Building_27,commercial,Weekend,5.77
2337,2024-08-04 05:00:00,Building_28,residential,Weekend,2.14
2338,2024-08-04 05:00:00,Building_29,industrial,Weekend,26.17
2339,2024-08-04 05:00:00,Building_30,residential,Weekend,2.71
2340,2024-08-04 06:00:00,Building_01,commercial,Weekend,5.67
2341,2024-08-04 06:00:00,Building_02,industrial,Weekend,24.06
2342,2024-08-04 06:00:00,Building_03,commercial,Weekend,6.25
2343,2024-08-04 06:00:00,Building_04,industrial,Weekend,22.5
2344,2024-08-04 06:00:00,Building_05,commercial,Weekend,7.32
2345,2024-08-04 06:00:00,Building_06,residential,Weekend,2.85
2346,2024-08-04 06:00:00,Building_07,industrial,Weekend,27.86
2347,2024-08-04 06:00:00,Building_08,industrial,Weekend,24.52
2348,2024-08-04 06:00:00,Building_09,residential,Weekend,2.02
2349,2024-08-04 06:00:00,Building_10,residential,Weekend,2.33
2350,2024-08-04 06:00:00,Building_11,industrial,Weekend,22.51
2351,2024-08-04 06:00:00,Building_12,industrial,Weekend,26.61
2352,2024-08-04 06:00:00,Building_13,residential,Weekend,2.12
2353,2024-08-04 06:00:00,Building_14,residential,Weekend,2.41
2354,2024-08-04 06:00:00,Building_15,commercial,Weekend,8.01
2355,2024-08-04 06:00:00,Building_16,industrial,Weekend,29.32
2356,2024-08-04 06:00:00,Building_17,commercial,Weekend,5.92
2357,2024-08-04 06:00:00,Building_18,industrial,Weekend,21.02
2358,2024-08-04 06:00:00,Building_19,commercial,Weekend,8.33
2359,2024-08-04 06:00:00,Building_20,residential,Weekend,2.54
2360,2024-08-04 06:00:00,Building_21,industrial,Weekend,29.58
2361,2024-08-04 06:00:00,Building_22,commercial,Weekend,7.55
2362,2024-08-04 06:00:00,Building_23,industrial,Weekend,22.15
2363,2024-08-04 06:00:00,Building_24,commercial,Weekend,6.88
2364,2024-08-04 06:00:00,Building_25,residential,Weekend,2.07
2365,2024-08-04 06:00:00,Building_26,residential,Weekend,2.77
2366,2024-08-04 06:00:00,Building_27,commercial,Weekend,8.34
2367,2024-08-04 06:00:00,Building_28,residential,Weekend,2.1
2368,2024-08-04 06:00:00,Building_29,industrial,Weekend,29.77
2369,2024-08-04 06:00:00,Building_30,residential,Weekend,2.54
2370,2024-08-04 07:00:00,Building_01,commercial,Weekend,7.21
2371,2024-08-04 07:00:00,Building_02,industrial,Weekend,28.2
2372,2024-08-04 07:00:00,Building_03,commercial,Weekend,6.58
2373,2024-08-04 07:00:00,Building_04,industrial,Weekend,21.34
2374,2024-08-04 07:00:00,Building_05,commercial,Weekend,7.0
2375,2024-08-04 07:00:00,Building_06,residential,Weekend,2.16
2376,2024-08-04 07:00:00,Building_07,industrial,Weekend,20.23
2377,2024-08-04 07:00:00,Building_08,industrial,Weekend,21.47
2378,2024-08-04 07:00:00,Building_09,residential,Weekend,2.09
2379,2024-08-04 07:00:00,Building_10,residential,Weekend,2.24
2380,2024-08-04 07:00:00,Building_11,industrial,Weekend,21.81
2381,2024-08-04 07:00:00,Building_12,industrial,Weekend,23.31
2382,2024-08-04 07:00:00,Building_13,residential,Weekend,2.65
2383,2024-08-04 07:00:00,Building_14,residential,Weekend,2.48
2384,2024-08-04 07:00:00,Building_15,commercial,Weekend,8.21
2385,2024-08-04 07:00:00,Building_16,industrial,Weekend,26.62
2386,2024-08-04 07:00:00,Building_17,commercial,Weekend,6.51
2387,2024-08-04 07:00:00,Building_18,industrial,Weekend,29.9
2388,2024-08-04 07:00:00,Building_19,commercial,Weekend,5.67
2389,2024-08-04 07:00:00,Building_20,residential,Weekend,2.8
2390,2024-08-04 07:00:00,Building_21,industrial,Weekend,23.0
2391,2024-08-04 07:00:00,Building_22,commercial,Weekend,6.59
2392,2024-08-04 07:00:00,Building_23,industrial,Weekend,20.68
2393,2024-08-04 07:00:00,Building_24,commercial,Weekend,7.67
2394,2024-08-04 07:00:00,Building_25,residential,Weekend,2.43
2395,2024-08-04 07:00:00,Building_26,residential,Weekend,2.77
2396,2024-08-04 07:00:00,Building_27,commercial,Weekend,8.26
2397,2024-08-04 07:00:00,Building_28,residential,Weekend,2.18
2398,2024-08-04 07:00:00,Building_29,industrial,Weekend,20.21
2399,2024-08-04 07:00:00,Building_30,residential,Weekend,2.87
2400,2024-08-04 08:00:00,Building_01,commercial,Weekend,6.16
2401,2024-08-04 08:00:00,Building_02,industrial,Weekend,20.73
2402,2024-08-04 08:00:00,Building_03,commercial,Weekend,6.1
2403,2024-08-04 08:00:00,Building_04,industrial,Weekend,23.35
2404,2024-08-04 08:00:00,Building_05,commercial,Weekend,6.53
2405,2024-08-04 08:00:00,Building_06,residential,Weekend,2.36
2406,2024-08-04 08:00:00,Building_07,industrial,Weekend,26.59
2407,2024-08-04 08:00:00,Building_08,industrial,Weekend,26.46
2408,2024-08-04 08:00:00,Building_09,residential,Weekend,2.09
2409,2024-08-04 08:00:00,Building_10,residential,Weekend,2.41
2410,2024-08-04 08:00:00,Building_11,industrial,Weekend,23.75
2411,2024-08-04 08:00:00,Building_12,industrial,Weekend,25.94
2412,2024-08-04 08:00:00,Building_13,residential,Weekend,2.74
2413,2024-08-04 08:00:00,Building_14,residential,Weekend,2.21
2414,2024-08-04 08:00:00,Building_15,commercial,Weekend,5.84
2415,2024-08-04 08:00:00,Building_16,industrial,Weekend,26.87
2416,2024-08-04 08:00:00,Building_17,commercial,Weekend,7.29
2417,2024-08-04 08:00:00,Building_18,industrial,Weekend,23.46
2418,2024-08-04 08:00:00,Building_19,commercial,Weekend,5.79
2419,2024-08-04 08:00:00,Building_20,residential,Weekend,2.19
2420,2024-08-04 08:00:00,Building_21,industrial,Weekend,27.2
2421,2024-08-04 08:00:00,Building_22,commercial,Weekend,6.41
2422,2024-08-04 08:00:00,Building_23,industrial,Weekend,22.19
2423,2024-08-04 08:00:00,Building_24,commercial,Weekend,7.45
2424,2024-08-04 08:00:00,Building_25,residential,Weekend,2.49
2425,2024-08-04 08:00:00,Building_26,residential,Weekend,2.31
2426,2024-08-04 08:00:00,Building_27,commercial,Weekend,7.58
2427,2024-08-04 08:00:00,Building_28,residential,Weekend,2.69
2428,2024-08-04 08:00:00,Building_29,industrial,Weekend,27.99
2429,2024-08-04 08:00:00,Building_30,residential,Weekend,2.59
2430,2024-08-04 09:00:00,Building_01,commercial,Weekend,24.01
2431,2024-08-04 09:00:00,Building_02,industrial,Weekend,21.16
2432,2024-08-04 09:00:00,Building_03,commercial,Weekend,25.06
2433,2024-08-04 09:00:00,Building_04,industrial,Weekend,21.03
2434,2024-08-04 09:00:00,Building_05,commercial,Weekend,16.88
2435,2024-08-04 09:00:00,Building_06,residential,Weekend,2.62
2436,2024-08-04 09:00:00,Building_07,industrial,Weekend,23.45
2437,2024-08-04 09:00:00,Building_08,industrial,Weekend,22.81
2438,2024-08-04 09:00:00,Building_09,residential,Weekend,2.23
2439,2024-08-04 09:00:00,Building_10,residential,Weekend,2.04
2440,2024-08-04 09:00:00,Building_11,industrial,Weekend,24.78
2441,2024-08-04 09:00:00,Building_12,industrial,Weekend,22.11
2442,2024-08-04 09:00:00,Building_13,residential,Weekend,2.57
2443,2024-08-04 09:00:00,Building_14,residential,Weekend,2.67
2444,2024-08-04 09:00:00,Building_15,commercial,Weekend,22.63
2445,2024-08-04 09:00:00,Building_16,industrial,Weekend,24.46
2446,2024-08-04 09:00:00,Building_17,commercial,Weekend,17.78
2447,2024-08-04 09:00:00,Building_18,industrial,Weekend,26.88
2448,2024-08-04 09:00:00,Building_19,commercial,Weekend,17.58
2449,2024-08-04 09:00:00,Building_20,residential,Weekend,2.03
2450,2024-08-04 09:00:00,Building_21,industrial,Weekend,20.37
2451,2024-08-04 09:00:00,Building_22,commercial,Weekend,24.28
2452,2024-08-04 09:00:00,Building_23,industrial,Weekend,24.03
2453,2024-08-04 09:00:00,Building_24,commercial,Weekend,17.18
2454,2024-08-04 09:00:00,Building_25,residential,Weekend,2.69
2455,2024-08-04 09:00:00,Building_26,residential,Weekend,2.6
2456,2024-08-04 09:00:00,Building_27,commercial,Weekend,19.26
2457,2024-08-04 09:00:00,Building_28,residential,Weekend,2.22
2458,2024-08-04 09:00:00,Building_29,industrial,Weekend,23.18
2459,2024-08-04 09:00:00,Building_30,residential,Weekend,2.42
2460,2024-08-04 10:00:00,Building_01,commercial,Weekend,23.28
2461,2024-08-04 10:00:00,Building_02,industrial,Weekend,21.24
2462,2024-08-04 10:00:00,Building_03,commercial,Weekend,17.56
2463,2024-08-04 10:00:00,Building_04,industrial,Weekend,23.59
2464,2024-08-04 10:00:00,Building_05,commercial,Weekend,23.03
2465,2024-08-04 10:00:00,Building_06,residential,Weekend,2.53
2466,2024-08-04 10:00:00,Building_07,industrial,Weekend,25.06
2467,2024-08-04 10:00:00,Building_08,industrial,Weekend,20.12
2468,2024-08-04 10:00:00,Building_09,residential,Weekend,2.21
2469,2024-08-04 10:00:00,Building_10,residential,Weekend,2.65
2470,2024-08-04 10:00:00,Building_11,industrial,Weekend,20.9
2471,2024-08-04 10:00:00,Building_12,industrial,Weekend,20.49
2472,2024-08-04 10:00:00,Building_13,residential,Weekend,2.04
2473,2024-08-04 10:00:00,Building_14,residential,Weekend,2.34
2474,2024-08-04 10:00:00,Building_15,commercial,Weekend,18.51
2475,2024-08-04 10:00:00,Building_16,industrial,Weekend,21.29
2476,2024-08-04 10:00:00,Building_17,commercial,Weekend,24.99
2477,2024-08-04 10:00:00,Building_18,industrial,Weekend,23.23
2478,2024-08-04 10:00:00,Building_19,commercial,Weekend,22.94
2479,2024-08-04 10:00:00,Building_20,residential,Weekend,2.61
2480,2024-08-04 10:00:00,Building_21,industrial,Weekend,21.99
2481,2024-08-04 10:00:00,Building_22,commercial,Weekend,23.34
2482,2024-08-04 10:00:00,Building_23,industrial,Weekend,21.31
2483,2024-08-04 10:00:00,Building_24,commercial,Weekend,18.74
2484,2024-08-04 10:00:00,Building_25,residential,Weekend,2.04
2485,2024-08-04 10:00:00,Building_26,residential,Weekend,2.48
2486,2024-08-04 10:00:00,Building_27,commercial,Weekend,19.96
2487,2024-08-04 10:00:00,Building_28,residential,Weekend,2.3
2488,2024-08-04 10:00:00,Building_29,industrial,Weekend,21.76
2489,2024-08-04 10:00:00,Building_30,residential,Weekend,2.11
2490,2024-08-04 11:00:00,Building_01,commercial,Weekend,21.63
2491,2024-08-04 11:00:00,Building_02,industrial,Weekend,25.24
2492,2024-08-04 11:00:00,Building_03,commercial,Weekend,18.3
2493,2024-08-04 11:00:00,Building_04,industrial,Weekend,25.32
2494,2024-08-04 11:00:00,Building_05,commercial,Weekend,19.74
2495,2024-08-04 11:00:00,Building_06,residential,Weekend,2.54
2496,2024-08-04 11:00:00,Building_07,industrial,Weekend,24.53
2497,2024-08-04 11:00:00,Building_08,industrial,Weekend,21.38
2498,2024-08-04 11:00:00,Building_09,residential,Weekend,2.57
2499,2024-08-04 11:00:00,Building_10,residential,Weekend,2.64
2500,2024-08-04 11:00:00,Building_11,industrial,Weekend,23.07
2501,2024-08-04 11:00:00,Building_12,industrial,Weekend,26.46
2502,2024-08-04 11:00:00,Building_13,residential,Weekend,1.94
2503,2024-08-04 11:00:00,Building_14,residential,Weekend,2.83
2504,2024-08-04 11:00:00,Building_15,commercial,Weekend,19.47
2505,2024-08-04 11:00:00,Building_16,industrial,Weekend,27.15
2506,2024-08-04 11:00:00,Building_17,commercial,Weekend,22.84
2507,2024-08-04 11:00:00,Building_18,industrial,Weekend,25.9
2508,2024-08-04 11:00:00,Building_19,commercial,Weekend,24.34
2509,2024-08-04 11:00:00,Building_20,residential,Weekend,2.49
2510,2024-08-04 11:00:00,Building_21,industrial,Weekend,28.43
2511,2024-08-04 11:00:00,Building_22,commercial,Weekend,17.33
2512,2024-08-04 11:00:00,Building_23,industrial,Weekend,20.31
2513,2024-08-04 11:00:00,Building_24,commercial,Weekend,22.77
2514,2024-08-04 11:00:00,Building_25,residential,Weekend,2.47
2515,2024-08-04 11:00:00,Building_26,residential,Weekend,2.58
2516,2024-08-04 11:00:00,Building_27,commercial,Weekend,20.39
2517,2024-08-04 11:00:00,Building_28,residential,Weekend,2.12
2518,2024-08-04 11:00:00,Building_29,industrial,Weekend,27.25
2519,2024-08-04 11:00:00,Building_30,residential,Weekend,2.42
2520,2024-08-04 12:00:00,Building_01,commercial,Weekend,7.18
2521,2024-08-04 12:00:00,Building_02,industrial,Weekend,20.94
2522,2024-08-04 12:00:00,Building_03,commercial,Weekend,6.69
2523,2024-08-04 12:00:00,Building_04,industrial,Weekend,23.8
2524,2024-08-04 12:00:00,Building_05,commercial,Weekend,8.02
2525,2024-08-04 12:00:00,Building_06,residential,Weekend,1.99
2526,2024-08-04 12:00:00,Building_07,industrial,Weekend,28.58
2527,2024-08-04 12:00:00,Building_08,industrial,Weekend,26.98
2528,2024-08-04 12:00:00,Building_09,residential,Weekend,2.76
2529,2024-08-04 12:00:00,Building_10,residential,Weekend,2.8
2530,2024-08-04 12:00:00,Building_11,industrial,Weekend,28.97
2531,2024-08-04 12:00:00,Building_12,industrial,Weekend,28.77
2532,2024-08-04 12:00:00,Building_13,residential,Weekend,2.29
2533,2024-08-04 12:00:00,Building_14,residential,Weekend,2.55
2534,2024-08-04 12:00:00,Building_15,commercial,Weekend,8.3
2535,2024-08-04 12:00:00,Building_16,industrial,Weekend,28.88
2536,2024-08-04 12:00:00,Building_17,commercial,Weekend,7.04
2537,2024-08-04 12:00:00,Building_18,industrial,Weekend,24.45
2538,2024-08-04 12:00:00,Building_19,commercial,Weekend,5.83
2539,2024-08-04 12:00:00,Building_20,residential,Weekend,2.36
2540,2024-08-04 12:00:00,Building_21,industrial,Weekend,28.82
2541,2024-08-04 12:00:00,Building_22,commercial,Weekend,8.29
2542,2024-08-04 12:00:00,Building_23,industrial,Weekend,29.48
2543,2024-08-04 12:00:00,Building_24,commercial,Weekend,6.62
2544,2024-08-04 12:00:00,Building_25,residential,Weekend,2.05
2545,2024-08-04 12:00:00,Building_26,residential,Weekend,2.47
2546,2024-08-04 12:00:00,Building_27,commercial,Weekend,7.46
2547,2024-08-04 12:00:00,Building_28,residential,Weekend,2.23
2548,2024-08-04 12:00:00,Building_29,industrial,Weekend,26.46
2549,2024-08-04 12:00:00,Building_30,residential,Weekend,2.48
2550,2024-08-04 13:00:00,Building_01,commercial,Weekend,6.23
2551,2024-08-04 13:00:00,Building_02,industrial,Weekend,25.31
2552,2024-08-04 13:00:00,Building_03,commercial,Weekend,6.79
2553,2024-08-04 13:00:00,Building_04,industrial,Weekend,23.71
2554,2024-08-04 13:00:00,Building_05,commercial,Weekend,7.37
2555,2024-08-04 13:00:00,Building_06,residential,Weekend,2.21
2556,2024-08-04 13:00:00,Building_07,industrial,Weekend,22.76
2557,2024-08-04 13:00:00,Building_08,industrial,Weekend,22.55
2558,2024-08-04 13:00:00,Building_09,residential,Weekend,2.58
2559,2024-08-04 13:00:00,Building_10,residential,Weekend,2.74
2560,2024-08-04 13:00:00,Building_11,industrial,Weekend,25.97
2561,2024-08-04 13:00:00,Building_12,industrial,Weekend,29.31
2562,2024-08-04 13:00:00,Building_13,residential,Weekend,2.25
2563,2024-08-04 13:00:00,Building_14,residential,Weekend,2.03
2564,2024-08-04 13:00:00,Building_15,commercial,Weekend,7.68
2565,2024-08-04 13:00:00,Building_16,industrial,Weekend,22.45
2566,2024-08-04 13:00:00,Building_17,commercial,Weekend,5.8
2567,2024-08-04 13:00:00,Building_18,industrial,Weekend,23.63
2568,2024-08-04 13:00:00,Building_19,commercial,Weekend,5.84
2569,2024-08-04 13:00:00,Building_20,residential,Weekend,2.12
2570,2024-08-04 13:00:00,Building_21,industrial,Weekend,24.9
2571,2024-08-04 13:00:00,Building_22,commercial,Weekend,7.52
2572,2024-08-04 13:00:00,Building_23,industrial,Weekend,23.48
2573,2024-08-04 13:00:00,Building_24,commercial,Weekend,5.68
2574,2024-08-04 13:00:00,Building_25,residential,Weekend,2.74
2575,2024-08-04 13:00:00,Building_26,residential,Weekend,2.36
2576,2024-08-04 13:00:00,Building_27,commercial,Weekend,7.29
2577,2024-08-04 13:00:00,Building_28,residential,Weekend,1.99
2578,2024-08-04 13:00:00,Building_29,industrial,Weekend,25.16
2579,2024-08-04 13:00:00,Building_30,residential,Weekend,2.04
2580,2024-08-04 14:00:00,Building_01,commercial,Weekend,8.02
2581,2024-08-04 14:00:00,Building_02,industrial,Weekend,79.3
2582,2024-08-04 14:00:00,Building_03,commercial,Weekend,6.57
2583,2024-08-04 14:00:00,Building_04,industrial,Weekend,63.69
2584,2024-08-04 14:00:00,Building_05,commercial,Weekend,8.22
2585,2024-08-04 14:00:00,Building_06,residential,Weekend,2.05
2586,2024-08-04 14:00:00,Building_07,industrial,Weekend,61.11
2587,2024-08-04 14:00:00,Building_08,industrial,Weekend,65.18
2588,2024-08-04 14:00:00,Building_09,residential,Weekend,2.16
2589,2024-08-04 14:00:00,Building_10,residential,Weekend,2.79
2590,2024-08-04 14:00:00,Building_11,industrial,Weekend,79.78
2591,2024-08-04 14:00:00,Building_12,industrial,Weekend,67.25
2592,2024-08-04 14:00:00,Building_13,residential,Weekend,1.95
2593,2024-08-04 14:00:00,Building_14,residential,Weekend,2.5
2594,2024-08-04 14:00:00,Building_15,commercial,Weekend,6.17
2595,2024-08-04 14:00:00,Building_16,industrial,Weekend,62.82
2596,2024-08-04 14:00:00,Building_17,commercial,Weekend,6.52
2597,2024-08-04 14:00:00,Building_18,industrial,Weekend,64.87
2598,2024-08-04 14:00:00,Building_19,commercial,Weekend,5.82
2599,2024-08-04 14:00:00,Building_20,residential,Weekend,2.32
2600,2024-08-04 14:00:00,Building_21,industrial,Weekend,85.59
2601,2024-08-04 14:00:00,Building_22,commercial,Weekend,6.99
2602,2024-08-04 14:00:00,Building_23,industrial,Weekend,66.35
2603,2024-08-04 14:00:00,Building_24,commercial,Weekend,5.6
2604,2024-08-04 14:00:00,Building_25,residential,Weekend,2.24
2605,2024-08-04 14:00:00,Building_26,residential,Weekend,1.99
2606,2024-08-04 14:00:00,Building_27,commercial,Weekend,6.82
2607,2024-08-04 14:00:00,Building_28,residential,Weekend,2.07
2608,2024-08-04 14:00:00,Building_29,industrial,Weekend,71.97
2609,2024-08-04 14:00:00,Building_30,residential,Weekend,1.94
2610,2024-08-04 15:00:00,Building_01,commercial,Weekend,6.82
2611,2024-08-04 15:00:00,Building_02,industrial,Weekend,78.8
2612,2024-08-04 15:00:00,Building_03,commercial,Weekend,7.86
2613,2024-08-04 15:00:00,Building_04,industrial,Weekend,61.7
2614,2024-08-04 15:00:00,Building_05,commercial,Weekend,5.73
2615,2024-08-04 15:00:00,Building_06,residential,Weekend,2.4
2616,2024-08-04 15:00:00,Building_07,industrial,Weekend,87.34
2617,2024-08-04 15:00:00,Building_08,industrial,Weekend,75.02
2618,2024-08-04 15:00:00,Building_09,residential,Weekend,1.95
2619,2024-08-04 15:00:00,Building_10,residential,Weekend,2.22
2620,2024-08-04 15:00:00,Building_11,industrial,Weekend,73.92
2621,2024-08-04 15:00:00,Building_12,industrial,Weekend,79.98
2622,2024-08-04 15:00:00,Building_13,residential,Weekend,1.94
2623,2024-08-04 15:00:00,Building_14,residential,Weekend,2.79
2624,2024-08-04 15:00:00,Building_15,commercial,Weekend,7.75
2625,2024-08-04 15:00:00,Building_16,industrial,Weekend,69.04
2626,2024-08-04 15:00:00,Building_17,commercial,Weekend,7.85
2627,2024-08-04 15:00:00,Building_18,industrial,Weekend,78.34
2628,2024-08-04 15:00:00,Building_19,commercial,Weekend,7.99
2629,2024-08-04 15:00:00,Building_20,residential,Weekend,2.16
2630,2024-08-04 15:00:00,Building_21,industrial,Weekend,82.09
2631,2024-08-04 15:00:00,Building_22,commercial,Weekend,7.98
2632,2024-08-04 15:00:00,Building_23,industrial,Weekend,64.74
2633,2024-08-04 15:00:00,Building_24,commercial,Weekend,5.64
2634,2024-08-04 15:00:00,Building_25,residential,Weekend,2.69
2635,2024-08-04 15:00:00,Building_26,residential,Weekend,2.42
2636,2024-08-04 15:00:00,Building_27,commercial,Weekend,7.37
2637,2024-08-04 15:00:00,Building_28,residential,Weekend,2.52
2638,2024-08-04 15:00:00,Building_29,industrial,Weekend,83.52
2639,2024-08-04 15:00:00,Building_30,residential,Weekend,2.06
2640,2024-08-04 16:00:00,Building_01,commercial,Weekend,7.23
2641,2024-08-04 16:00:00,Building_02,industrial,Weekend,70.22
2642,2024-08-04 16:00:00,Building_03,commercial,Weekend,5.73
2643,2024-08-04 16:00:00,Building_04,industrial,Weekend,81.81
2644,2024-08-04 16:00:00,Building_05,commercial,Weekend,5.91
2645,2024-08-04 16:00:00,Building_06,residential,Weekend,1.94
2646,2024-08-04 16:00:00,Building_07,industrial,Weekend,68.07
2647,2024-08-04 16:00:00,Building_08,industrial,Weekend,66.35
2648,2024-08-04 16:00:00,Building_09,residential,Weekend,2.28
2649,2024-08-04 16:00:00,Building_10,residential,Weekend,2.87
2650,2024-08-04 16:00:00,Building_11,industrial,Weekend,79.76
2651,2024-08-04 16:00:00,Building_12,industrial,Weekend,60.0
2652,2024-08-04 16:00:00,Building_13,residential,Weekend,2.41
2653,2024-08-04 16:00:00,Building_14,residential,Weekend,1.98
2654,2024-08-04 16:00:00,Building_15,commercial,Weekend,6.96
2655,2024-08-04 16:00:00,Building_16,industrial,Weekend,73.37
2656,2024-08-04 16:00:00,Building_17,commercial,Weekend,7.22
2657,2024-08-04 16:00:00,Building_18,industrial,Weekend,68.77
2658,2024-08-04 16:00:00,Building_19,commercial,Weekend,6.65
2659,2024-08-04 16:00:00,Building_20,residential,Weekend,2.2
2660,2024-08-04 16:00:00,Building_21,industrial,Weekend,65.15
2661,2024-08-04 16:00:00,Building_22,commercial,Weekend,6.12
2662,2024-08-04 16:00:00,Building_23,industrial,Weekend,89.35
2663,2024-08-04 16:00:00,Building_24,commercial,Weekend,7.07
2664,2024-08-04 16:00:00,Building_25,residential,Weekend,2.19
2665,2024-08-04 16:00:00,Building_26,residential,Weekend,2.2
2666,2024-08-04 16:00:00,Building_27,commercial,Weekend,6.69
2667,2024-08-04 16:00:00,Building_28,residential,Weekend,2.31
2668,2024-08-04 16:00:00,Building_29,industrial,Weekend,80.85
2669,2024-08-04 16:00:00,Building_30,residential,Weekend,2.32
2670,2024-08-04 17:00:00,Building_01,commercial,Weekend,6.79
2671,2024-08-04 17:00:00,Building_02,industrial,Weekend,23.12
2672,2024-08-04 17:00:00,Building_03,commercial,Weekend,6.12
2673,2024-08-04 17:00:00,Building_04,industrial,Weekend,21.89
2674,2024-08-04 17:00:00,Building_05,commercial,Weekend,6.22
2675,2024-08-04 17:00:00,Building_06,residential,Weekend,1.93
2676,2024-08-04 17:00:00,Building_07,industrial,Weekend,21.05
2677,2024-08-04 17:00:00,Building_08,industrial,Weekend,28.93
2678,2024-08-04 17:00:00,Building_09,residential,Weekend,2.59
2679,2024-08-04 17:00:00,Building_10,residential,Weekend,2.23
2680,2024-08-04 17:00:00,Building_11,industrial,Weekend,28.47
2681,2024-08-04 17:00:00,Building_12,industrial,Weekend,29.68
2682,2024-08-04 17:00:00,Building_13,residential,Weekend,1.98
2683,2024-08-04 17:00:00,Building_14,residential,Weekend,2.49
2684,2024-08-04 17:00:00,Building_15,commercial,Weekend,8.34
2685,2024-08-04 17:00:00,Building_16,industrial,Weekend,25.82
2686,2024-08-04 17:00:00,Building_17,commercial,Weekend,6.88
2687,2024-08-04 17:00:00,Building_18,industrial,Weekend,27.49
2688,2024-08-04 17:00:00,Building_19,commercial,Weekend,7.78
2689,2024-08-04 17:00:00,Building_20,residential,Weekend,2.48
2690,2024-08-04 17:00:00,Building_21,industrial,Weekend,24.87
2691,2024-08-04 17:00:00,Building_22,commercial,Weekend,6.06
2692,2024-08-04 17:00:00,Building_23,industrial,Weekend,24.86
2693,2024-08-04 17:00:00,Building_24,commercial,Weekend,6.43
2694,2024-08-04 17:00:00,Building_25,residential,Weekend,2.1
2695,2024-08-04 17:00:00,Building_26,residential,Weekend,2.37
2696,2024-08-04 17:00:00,Building_27,commercial,Weekend,7.18
2697,2024-08-04 17:00:00,Building_28,residential,Weekend,2.73
2698,2024-08-04 17:00:00,Building_29,industrial,Weekend,29.8
2699,2024-08-04 17:00:00,Building_30,residential,Weekend,2.27
2700,2024-08-04 18:00:00,Building_01,commercial,Weekend,7.29
2701,2024-08-04 18:00:00,Building_02,industrial,Weekend,28.47
2702,2024-08-04 18:00:00,Building_03,commercial,Weekend,6.83
2703,2024-08-04 18:00:00,Building_04,industrial,Weekend,21.71
2704,2024-08-04 18:00:00,Building_05,commercial,Weekend,7.57
2705,2024-08-04 18:00:00,Building_06,residential,Weekend,8.52
2706,2024-08-04 18:00:00,Building_07,industrial,Weekend,26.13
2707,2024-08-04 18:00:00,Building_08,industrial,Weekend,26.26
2708,2024-08-04 18:00:00,Building_09,residential,Weekend,7.02
2709,2024-08-04 18:00:00,Building_10,residential,Weekend,8.57
2710,2024-08-04 18:00:00,Building_11,industrial,Weekend,20.37
2711,2024-08-04 18:00:00,Building_12,industrial,Weekend,29.15
2712,2024-08-04 18:00:00,Building_13,residential,Weekend,6.67
2713,2024-08-04 18:00:00,Building_14,residential,Weekend,7.58
2714,2024-08-04 18:00:00,Building_15,commercial,Weekend,7.09
2715,2024-08-04 18:00:00,Building_16,industrial,Weekend,21.6
2716,2024-08-04 18:00:00,Building_17,commercial,Weekend,6.06
2717,2024-08-04 18:00:00,Building_18,industrial,Weekend,22.42
2718,2024-08-04 18:00:00,Building_19,commercial,Weekend,6.73
2719,2024-08-04 18:00:00,Building_20,residential,Weekend,8.34
2720,2024-08-04 18:00:00,Building_21,industrial,Weekend,20.59
2721,2024-08-04 18:00:00,Building_22,commercial,Weekend,7.83
2722,2024-08-04 18:00:00,Building_23,industrial,Weekend,21.0
2723,2024-08-04 18:00:00,Building_24,commercial,Weekend,6.2
2724,2024-08-04 18:00:00,Building_25,residential,Weekend,8.18
2725,2024-08-04 18:00:00,Building_26,residential,Weekend,8.01
2726,2024-08-04 18:00:00,Building_27,commercial,Weekend,7.17
2727,2024-08-04 18:00:00,Building_28,residential,Weekend,6.48
2728,2024-08-04 18:00:00,Building_29,industrial,Weekend,27.12
2729,2024-08-04 18:00:00,Building_30,residential,Weekend,8.53
2730,2024-08-04 19:00:00,Building_01,commercial,Weekend,7.24
2731,2024-08-04 19:00:00,Building_02,industrial,Weekend,29.87
2732,2024-08-04 19:00:00,Building_03,commercial,Weekend,6.3
